file_name,text,avg_logprob
RSP_053_audio_fast.wav,ผลข้างเคียงทั่วๆไปของเข็มเบอร์ตุ้นมีอะไรบ้างครับ,-0.13157894
RSP_053_audio_slow.wav,ผลข้างเคียงทั่วๆไปของเข็มเกลือตุ้นมีอะไรบ้างครับ,-0.09431538
RSP_053_audio_pitch.wav,ผลข้างเคียงทั่วๆไปของเข็มกระตุ้นมีอะไรบ้างครับ,-0.05259487
RSP_098_audio_phone.wav,จาก BTS Siam ถ้าจะไปเยาวราชแล้วต่อไป Icon Siamควรวางแผนนั่งรถเมษายไหนยังไงให้เร็วที่สุดครับ,-0.09427472
RSP_098_audio_noise.wav,จาก BTS Siam ถ้าจะไปเยาวราชแล้วต่อไป Icon Siam ควรวางแผนนั่งรถเมษายไหนยังไงให้เร็วที่สุดครับ,-0.10064338
RSP_098_audio_fast.wav,จาก BTS Siam ถ้าจะไปเยาวราชแล้วต่อไป ICON Siam ควรวางแผนนั่งรถในสายไหนยังไงให้เร็วที่สุดครับ,-0.11141558
RSP_098_audio_slow.wav,จาก BTS Siam ถ้าจะไปเยาวราชแล้วต่อไป Icon Siam ควรวางแผนนั่งรถเมษายไหนยังไงให้เร็วที่สุดครับ,-0.09903493
RSP_098_audio_pitch.wav,จาก BTS Siam ถ้าจะไปเยาวราชแล้วต่อไป Icon Siam ควรวางแผนนั่งรถเมษายไหนยังไงให้เร็วที่สุดครับ,-0.10822611
RSP_054_audio_phone.wav,ช่วยเช็คคิว ตรวจสุขภาพประจำปีของบริษัทให้หน่อย,-0.02441406
RSP_054_audio_noise.wav,ช่วยเช็คคิว ตรวจสุขภาพประจำปีของบริษัทให้หน่อย,-0.02600382
RSP_054_audio_fast.wav,ช่วยเช็คคิว ตรวจสุขภาพประจำปีของบริษัทให้หน่อย,-0.03184048
RSP_054_audio_slow.wav,ช่วยเช็คคิว ตรวจสุขภาพประจำปีของบริษัทให้หน่อย,-0.03595113
RSP_054_audio_pitch.wav,ช่วยเช็คคิว ตรวจสุขภาพประจำปีของบริษัทให้หน่อย,-0.02748002
RSP_038_audio_phone.wav,เช่ารถตู้พร้อมคนขับในกรุงเทพฯ 1 วันราคาประมาณเท่าไหร่ครับ,-0.04432091
RSP_038_audio_noise.wav,เช่ารถตู้พร้อมคนขับในกรุงเทพฯ 1 วันราคาประมาณเท่าไหร่ครับ,-0.03509991
RSP_038_audio_fast.wav,เท่ารถตู้พร้อมคนขับในกรุงเทพฯ 1 วันราคาประมาณเท่าไหร่ครับ,-0.03786058
RSP_038_audio_slow.wav,เท่ารถตู้พร้อมคนขับในกรุงเทพฯ 1 วันราคาประมาณเท่าไหร่ครับ,-0.04338191
RSP_038_audio_pitch.wav,เท่ารถตู้พร้อมคนขับในกรุงเทพฯ 1 วันราคาประมาณเท่าไหร่ครับ,-0.04281851
RSP_007_audio_phone.wav,ประกันสะสมทรัพย์ลดหย่อนภาษีได้ไหมครับ,-0.05292969
RSP_007_audio_noise.wav,ประกันสะสมทรัพย์ลดหย่อนภาษีได้ไหมครับ,-0.05167411
RSP_007_audio_fast.wav,ประกันสะสมทรัพย์ลดหย่อนภาษีได้มั้ยครับ,-0.12065972
RSP_007_audio_slow.wav,ประกันสะสมทรัพย์ลดยอดภาษีได้ไหมครับ,-0.10885800
RSP_007_audio_pitch.wav,ประกันสะสมทรัพย์ลดหย่อนภาษีได้มั้ยครับ,-0.10611979
RSP_031_audio_phone.wav,หน้าฝนของภูเก็ตปกติแล้วเริ่มเดือนไหนครับ,-0.04815848
RSP_031_audio_noise.wav,หน้าฝนของภูเก็ตปกติแล้วเริ่มเดือนไหนครับ,-0.04280134
RSP_031_audio_fast.wav,หน้าผลของภูเก็ตปกติแล้วเริ่มเดือนไหนครับ,-0.08484605
RSP_031_audio_slow.wav,หน้าฝนของภูเก็ตปกติแล้วเริ่มเดือนไหนครับ,-0.04693080
RSP_031_audio_pitch.wav,หน้าฝนของภูเก็ตปกติแล้วเริ่มเดือนไหนครับ,-0.05842634
RSP_009_audio_phone.wav,สมัคร SMS แจ้งเตือนเนินเข้าออกทำยังไงครับ,-0.08256392
RSP_009_audio_noise.wav,สมัคร SMS แจ้งเตือนเนินเข้าออกทำยังไงครับ,-0.07267992
RSP_009_audio_fast.wav,สมัคร SMS แจ้งเตือนเงินเข้าออกทำยังไงครับ,-0.05489465
RSP_009_audio_slow.wav,สมัคร SMS แจ้งเตือนเงินเข้าออกทำยังไงครับ,-0.05166903
RSP_009_audio_pitch.wav,สมัคร SMS แจ้งเตือนเงินเข้าออกทำยังไงครับ,-0.04941998
RSP_036_audio_phone.wav,ถ้าไม่มีใบจองใช้แค่ชื่อกับบัตรประชาชนเช็คอินได้ไหมครับ,-0.04521909
RSP_036_audio_noise.wav,ถ้าไม่มีใบจองใช้แค่ชื่อกับบัตรประชาชนเช็คอินได้ไหมครับ,-0.04687500
RSP_036_audio_fast.wav,ถ้าไม่มีใบจองใช้แค่ชื่อกระบัดประชาชนเช็คอินได้ไหมครับ,-0.08096591
RSP_036_audio_slow.wav,ถ้าไม่มีใบจองใช้แค่ชื่อกับบัตรประชาชนเช็คอินได้ไหมครับ,-0.07086447
RSP_036_audio_pitch.wav,ถ้าไม่มีใบจองใช้แค่ชื่อกระบัดประชาชนเช็คอินได้ไหมครับ,-0.07683771
RSP_119_audio_phone.wav,ถ้าฝันว่าหลงทางในป่าเทียบกับฝันว่าหลงทางในเมืองใหญ่มันสะท้อนความกังวลที่ต่างกันยังไงเหรอ,-0.03058308
RSP_119_audio_noise.wav,ถ้าฝันว่าหลงทางในป่าเทียบกับฝันว่าหลงทางในเมืองใหญ่มันสะท้อนความกังวลที่ต่างกันยังไงเหรอ,-0.02834413
RSP_119_audio_fast.wav,ถ้าฝันว่าหลงทางในป่าเทียบกับฝันว่าหลงทางในเมืองใหญ่มันสะท้อนความกังวลที่ต่างกันยังไงเหรอ,-0.03579935
RSP_119_audio_slow.wav,ถ้าฝันว่าหลงทางในป่าเทียบกับฝันว่าหลงทางในเมืองใหญ่มันสะท้อนความกังวลที่ต่างกันยังไงเหรอ,-0.03963414
RSP_119_audio_pitch.wav,ถ้าฝันว่าหลงทางในป่า เทียบกับฝันว่าหลงทางในเมืองใหญ่มันสะท้อนความกังวลที่ต่างกันยังไงเหรอ?,-0.04089797
RSP_117_audio_phone.wav,บทกวีที่เพิ่งฟังไปช่วยตีความสัญลักษณ์ของสายลมกับพระจันทร์หน่อยว่ามันสื่อถึงความรู้สึกอะไรได้บ้าง,-0.03012695
RSP_117_audio_noise.wav,บทกวีที่เพิ่งฟังไปช่วยตีความสัญลักษณ์ของสายลมกับพระจันทร์หน่อยว่ามันสื่อถึงความรู้สึกอะไรได้บ้าง,-0.02868652
RSP_117_audio_fast.wav,บทกวีที่เพิ่งฟัง ไปช่วยตีความสัญลักษณ์ของสายลมกับพระจันทร์หน่อยว่ามันสื่อถึงความรู้สึกอะไรได้บ้าง,-0.06708141
RSP_117_audio_slow.wav,บทกวีที่เพิ่งฟังไปช่วยตีความสัญลักษณ์ของสายลมกับพระจันทร์หน่อยว่ามันสื่อถึงความรู้สึกอะไรได้บ้าง,-0.03330078
RSP_117_audio_pitch.wav,บทกวีที่เพิ่งฟังไปช่วยตีความสัญลักษณ์ของสายลมกับพระจันทร์หน่อยว่ามันสื่อถึงความรู้สึกอะไรได้บ้าง,-0.04279785
RSP_110_audio_phone.wav,ถ้าเทียบผลกระทบของโรคร้อนป่าวปาการังกับป่าชายเลนอันไหนน่าจะฟื้นตัวยากกว่ากัน เพราะอะไร,-0.08148872
RSP_110_audio_noise.wav,ถ้าเทียบผลกระทบของโรคร้อนต่อปาการังกับป่าชายเลนอันไหนน่าจะฟื้นตัวยากกว่ากันเพราะอะไร,-0.06662946
RSP_110_audio_fast.wav,ถ้าเทียบผลกระทบของโรคร้อนต่อประการังกับป่าชัยเลน อันไหนน่าจะฟื้นตัวยากกว่ากัน เพราะอะไร,-0.09322213
RSP_110_audio_slow.wav,ถ้าเทียบผลกระทบของโรคร้อนต่อปาการังกะปาชายเลน อันไหนน่าจะฟื้นตัวยากกว่ากัน เพราะอะไร,-0.11283482
RSP_110_audio_pitch.wav,ถ้าเทียบผลกระทบของโรคร้อนต่อประการังกับป่าชัยเลน อันไหนน่าจะฟื้นตัวยากกว่ากัน เพราะอะไร,-0.10604941
RSP_111_audio_phone.wav,จะร้องเรียนเรื่องบริการช้าคุยกับผู้จัดการตรง ๆ กับเขียนรีวิวแน่ลบแบบไหนจะแก้ปัญหาได้ดีกว่ากันในระยะยาว,-0.03998294
RSP_111_audio_noise.wav,จะร้องเรียนเรื่องบริการช้าคุยกับผู้จัดการตรง ๆ กับเขียนรีวิวแน่ลบแบบไหนจะแก้ปัญหาได้ดีกว่ากันในระยะยาว,-0.02844379
RSP_111_audio_fast.wav,จะร้องเรียนเรื่องบริการช้าคุยกับผู้จัดการตรง ๆ กับเขียนรีวิวอยุ่งแน่ลบแบบไหนจะแก้ปัญหาได้ดีกว่ากันในระยะยาว,-0.07683723
RSP_111_audio_slow.wav,จะร้องเรียนเรื่องบริการช้าคุยกับผู้จัดการตรงๆกับเขียนรีวิวแน่ลบแบบไหนจะแก้ปัญหาได้ดีกว่ากันในระยะยาว,-0.05091751
RSP_111_audio_pitch.wav,จะร้องเรียนเรื่องบริการช้าคุยกับผู้จัดการตรง ๆ กับเขียนรีวิวแน่ลบแบบไหนจะแก้ปัญหาได้ดีกว่ากันในระยะยาว,-0.05001796
RSP_116_audio_phone.wav,ช่วยระดมสมองหาชื่อแคมเปญที่สื่อถึงความยั่งยืนแต่ต้องทันสมัยและจำง่ายสำหรับวัยรุ่นนะ,-0.04628906
RSP_116_audio_noise.wav,ช่วยระดมสมองหาชื่อแคมเปญที่สื่อถึงความยั่งยืนแต่ต้องทันสมัยและจำง่ายสำหรับวัยรุ่นนะ,-0.03674665
RSP_116_audio_fast.wav,ช่วยระดมสมองหาเชื่อแคมเปญที่สื่อถึงความยั่งยืนแต่ต้องทันสมัยและจำง่ายสำหรับวัยรุ่นนะ,-0.06761664
RSP_116_audio_slow.wav,ช่วยระดมสมองหาชื่อแคมเปญที่สื่อถึงความยั่งยืนแต่ต้องทันสมัยและจำง่ายสำหรับวัยรุ่นนะ,-0.04349888
RSP_116_audio_pitch.wav,ช่วยระดมสมองหาชื่อแคมเปญที่สื่อถึงความยั่งยืนแต่ต้องทันสมัยและจำง่ายสำหรับวัยรุ่นนะ,-0.05128348
RSP_120_audio_phone.wav,การเดินทางข้าม เวลาจะสร้าง Paradox อะไรบ้าง แล้วเราจะแก้ปัญหานั้นได้ยังไง,-0.04914063
RSP_120_audio_noise.wav,การเดินทางข้าม เวลาจะสร้าง Paradox อะไรบ้างแล้วเราจะแก้ปัญหานั้นได้ยังไง,-0.04982462
RSP_120_audio_fast.wav,การเดินทางข้าม เวลาจะสร้าง Paradox อะไรบ้างแล้วเราจะแก้ปัญหานั้นได้ยังไง,-0.05951052
RSP_120_audio_slow.wav,การเดินทางข้ามเวลาจะสร้าง Paradox อะไรบ้างแล้วเราจะแก้ปัญหานั้นได้ยังไง,-0.04695472
RSP_120_audio_pitch.wav,การเดินทางข้ามเวลาจะสร้าง Paradox อะไรบ้างแล้วเราจะแก้ปัญหานั้นได้ยังไง,-0.05500638
RSP_118_audio_phone.wav,ถ้าให้เป็นฝ่ายเสนอโต้วาธี เรื่อง AI แทนที่มนุษย์ช่วยคิดเหตุผลหลัก ๆ ที่จะใช้โต้แย้งมา 3 ข้อหน่อยครับ,-0.04906064
RSP_118_audio_noise.wav,ถ้าให้เป็นฝ่ายเสนอโต้วาธี เรื่อง AI แทนที่มนุษย์ช่วยคิดเหตุผลหลักๆที่จะใช้โต้แย้งมา 3 ข้อหน่อยครับ,-0.05268674
RSP_118_audio_fast.wav,ถ้าให้เป็นฝ่ายเสนอโต้วาธี เรื่อง AI แทนที่มนุษย์ช่วยคิดเหตุผลหลัก ๆ ที่จะใช้โต้แย้งมา 3 ข้อหน่อยครับ,-0.06784784
RSP_118_audio_slow.wav,ถ้าให้เป็นฝ่ายเสนอโต้วาธีเรื่อง AI แทนที่มนุษย์ ช่วยคิดเหตุผลหลักๆที่จะใช้โต้แย้งมา 3 ข้อหน่อยครับ,-0.05478277
RSP_118_audio_pitch.wav,ถ้าให้เป็นฝ่ายเสนอโต้วาธี เรื่อง AI แทนที่มนุษย์ช่วยคิดเหตุผลหลักๆที่จะใช้โต้แย้งมา 3 ข้อหน่อยครับ,-0.05597371
BCH_030_audio_phone.wav,วิธีการปลูกอะไรอย่างนี้ค่ะถามเรื่องปลูกทำไมหนึ่งครับ คือของผมก็,-0.13110352
BCH_030_audio_noise.wav,วิธีการปลูกอะไรอย่างเงี้ยค่ะถามเรื่องปลูกทำไมเนี่ยครับคือของผมก็,-0.14285714
BCH_030_audio_fast.wav,วิธีการหรูอะไรอย่างนี้ค่ะถ้าถามเรื่องกลุ่มกันไหมเนี่ยคือของผมก็,-0.28750001
BCH_030_audio_slow.wav,วิธีการปลูกอะไรอย่างนี้ครับถ้าถามเรื่องปลูกก็ใหม่หนึ่งครับคือของผมก็,-0.21418043
BCH_030_audio_pitch.wav,วิธีการปลูกอะไรอย่างนี้นะครับถ้าถามเรื่องปลูกกำไรเนี่ยคือของผมก็,-0.23628827
BCH_037_audio_phone.wav,เพราะว่ามันกินง่ายสุด,-0.15881991
BCH_037_audio_noise.wav,เพราะว่ามันกินง่ายสุด,-0.15193257
BCH_037_audio_fast.wav,ขอบคุณครับ,-0.52460940
BCH_037_audio_slow.wav,ขอบคุณครับผมว่ามันกินง่ายสุด,-0.22765625
BCH_037_audio_pitch.wav,เพราะว่ามันกินง่ายสุด,-0.20487253
BCH_008_audio_phone.wav,จารจรบนท้องถนนมากเทียบเท่ากับรถจักรยานยนต์รถสองแถวหรือรถเมล์อะไรอย่างนี้ครับผมรถไฟฟ้ามันทำให้เราสามารถวางแผนการเดินทางได้ราคาถูกแล้วก็กำหนดเวลาได้นะครับแอร์เย็นอีกหนึ่งข้อดีของการใช้รถไฟฟ้าครับผมคือที่ผมชอบเลยคือ,-0.10160714
BCH_008_audio_noise.wav,จารจรบนท้องถนนมากเทียบเท่ากับรถจักรยานยนต์รถสองแถวหรือรถเมล์อะไรอย่างนี้ครับผมรถไฟฟ้ามันทำให้เราสามารถวางแผนการเดินทางได้ราคาถูกแล้วก็กำหนดเวลาได้นะแอร์เย็นอีกหนึ่งข้อดีของการใช้รถไฟฟ้าครับผมคือที่ผมชอบเลยคือ,-0.09465843
BCH_008_audio_fast.wav,ราคาถูกแล้วก็กำหนดเวลาได้ใช่ครับ,-0.24305556
BCH_008_audio_slow.wav,รถไฟฟ้ามันทำให้เราสามารถวางแผ่นการเรือนทางได้ราคาถูกแล้วก็กำหนดเวลาได้นะ แอร์เย็น,-0.23988970
BCH_008_audio_pitch.wav,ราคาถูกแล้วก็กำหนดเวลาได้ แอกเย็น,-0.28697917
BCH_001_audio_phone.wav,ได้ทั้งฝึกภาษาแล้วก็ได้ทั้งเรื่องของการผ่อนคลายด้วยค่ะค่ะ ก็ส่วนใหญ่จะชอบเล่นเกมค่ะ,-0.06351902
BCH_001_audio_noise.wav,ได้ทั้งฝึกภาษาแล้วก็ได้ทั้งเรื่องของการผ่อนคลายด้วยค่ะค่ะ ก็ส่วนใหญ่จะชอบเล่นเกมค่ะ,-0.06442482
BCH_001_audio_fast.wav,ได้ศึกษา แล้วก็ได้ทำเรื่องของการผ่านขายด้วยค่ะค่ะ ก็สนัยตาชอบเท่นเกมค่ะ,-0.22356770
BCH_001_audio_slow.wav,ได้ทั้งฝุ่นภาษาแล้วก็ได้ทั้งเรื่องของการผ่านขายด้วยค่ะค่ะ ก็ส่วนใหญ่จะชอบเล่นเกมค่ะ,-0.11503623
BCH_001_audio_pitch.wav,ได้ทำภาษา แล้วก็ได้ทำเรื่องของการผ่อนขายด้วยค่ะค่ะ ก็สตาร์ชอบเล่นเกมค่ะ,-0.16419956
BCH_006_audio_phone.wav,บางทีฟังเพลงอะไรมันก็ดูเพราะไปหมดเลยเพราะว่าสถานการณ์รอบข้างมันเป็นใจนะครับถึงเทศกาลที่มัน,-0.08994791
BCH_006_audio_noise.wav,บางทีฟังเพลงอะไรมันก็ดูเพาะไปหมดเลย เพราะว่าสถานการณ์รอบข้างมันเป็นใจถึงเทศกาลที่มัน,-0.08494718
BCH_006_audio_fast.wav,บางทีความเขียนอะไรมันก็รู้ครอบได้หมดเลย เพราะว่าสถานการณ์ก็ข้ามันเป็นใจเลยค่ะ,-0.32971398
BCH_006_audio_slow.wav,บางทีฟังเพลงอะไรกูก็ดูพร้อมเป็นผลเลยเพราะว่าสถานการณ์รอบข้ามันเป็นใจ,-0.22313596
BCH_006_audio_pitch.wav,บางทีความผิดอะไรก็ลุกพร้อมไปหมดเลยเพราะว่าสถานการณ์รอบข้ามันเป็นใจ,-0.32812501
BCH_039_audio_phone.wav,ถ้านุ่มไข่มุกอะไรอย่างเงี้ยวัวพีมก็เหมือนกันใช่ไหมใช่ ชอบแบบ,-0.27790179
BCH_039_audio_noise.wav,ถ้านุ่มไข่มุกอะไรอย่างเงี้ย อืม วอลพรีมก็เหมือนกันใช่ไหม ใช่ ชอบแบบ,-0.23074777
BCH_039_audio_fast.wav,ถ้าไม่เห็นหมูแม่ มองเพียงเข้าไปกันใช่ไหมใช่ ส่วนแบบ,-0.58444941
BCH_039_audio_slow.wav,ถ้าเริ่มใส่บุ๊คอะไรอย่างนี้พี่เริ่มเหมือนกันใช่ไหมใช่ ชอบแบบ,-0.37300531
BCH_039_audio_pitch.wav,ถ้าต้องแต่งบุคแม่อ่ะ,-0.63116777
BCH_007_audio_phone.wav,ของเราอาจจะไม่ถึงเดือนนะ เต็มที่ก็ 2-3 วันอะไรอย่างนี้ อาจจะมีบ้างแล้วแสดงว่าที่เพื่อนกินนี่มันต้องเป็นก๋วยเตี๋ยวแบบเดียวหรือเปล่าหรือว่าแบบ,-0.10630580
BCH_007_audio_noise.wav,ของเราอาจจะไม่ถึงเดือนนะ เต็มที่ก็ 2-3 วันอะไรอย่างเงี้ย อาจจะมีบ้างแล้วแสดงว่าที่เพื่อนกินนี่มันต้องเป็นก๋วยเตี๋ยวแบบเดียวเลยปะ หรือว่าแบบ,-0.10390625
BCH_007_audio_fast.wav,อ๋อ แล้วแสดงว่า ทิ้งการกินที่มันต้องเป็นก๋วยเจียวแบบเดียวหรือเปล่าหรือว่าแบบ,-0.28367077
BCH_007_audio_slow.wav,ของเราอาจจะไม่ถึงเดือนนะ เตรียมที่ว่า 2-3 วันอะไรอย่างนี้ อาจจะมีบ้างเอ่อ แล้วแสดงว่าที่เพื่อนกินนี่มันต้องเป็นกระเทียบแบบเดียวเลยป่ะ หรือว่าแบบ,-0.20103237
BCH_007_audio_pitch.wav,ของเราอาจจะไม่เห็นเดือน แล้วเจ้าพี่ก็ 2-3 วันอะไรอย่างนี้ อาจจะมีบ้างก็แสดงว่าที่แปลนกรี๊นนี่มันต้องเป็นก๋วยเตี๋ยวแบบเดี๋ยวหรือเปล่าหรือว่าแบบ,-0.22916667
BCH_038_audio_phone.wav,ไปข้างนอกไปหาอะไรทำมากกว่าค่ะแล้วยังข้างนอกอ่ะค่ะ,-0.11634290
BCH_038_audio_noise.wav,ไปข้างนอกไปหาอะไรทำมากกว่าค่ะแล้วอย่างข้างนอกอะค่ะ,-0.09120009
BCH_038_audio_fast.wav,ไปข้างล่อไปหาอะไรทำมากกว่าค่ะ,-0.25870028
BCH_038_audio_slow.wav,ไปข้างล่อ ไปหาอะไรทำมากกว่าค่ะเธออยากข้างล่อนะคะ,-0.27321429
BCH_038_audio_pitch.wav,ไปข้างนอกไปหาอะไรทำมากกว่าค่ะแล้วอย่างข้างนอกนะคะ,-0.14015152
BCH_036_audio_phone.wav,อยากไปเที่ยวแบบเป็นเพื่อน ๆ ฝูกด้วยกันที่ไม่เจอกันมานานแล้วอะไรอย่างนี้ครับหรือไปกับครอบครัวอะไรอย่างนี้,-0.09734375
BCH_036_audio_noise.wav,อยากไปเที่ยวแบบเป็นเพื่อน ๆ ฝูกด้วยกันที่ไม่เจอกันมานานแล้วอะไรอย่างนี้ครับหรือไปกับครอบครัวอะไรอย่างนี้,-0.08083333
BCH_036_audio_fast.wav,แบบที่แบบ เป็นเพื่อนเพื่อนฝูงที่เจอกันมานานแล้วอะไรอย่างเงี้ยหรือไปกับครอบครัวอะไรอย่างเงี้ย,-0.24183238
BCH_036_audio_slow.wav,อยากจะเชื่อแบบเป็นเพื่อนๆฝูกในการที่ไม่เจอกันมานานแล้วอะไรอย่างเงี้ยหรือไปกับครอบครัวอะไรอย่างเงี้ย,-0.17968750
BCH_036_audio_pitch.wav,อย่างที่จะเป็นเพื่อน ๆ ฝูงในการที่ไม่เจอกันมานานแล้วหรือไปกับครอบครัว,-0.17629717
BCH_009_audio_phone.wav,ที่กินง่ายๆค่ะ หรือว่าออกจากไปทางคาวมากกว่าหวาน,-0.10957031
BCH_009_audio_noise.wav,ที่กินง่ายๆค่ะ ออกจากไปทางคาวมากกว่าหวาน,-0.12949811
BCH_009_audio_fast.wav,ที่กินง่าย ๆ ค่ะ ทุกวันออกกลับไปทางข้าวเมื่อกว่า,-0.35044641
BCH_009_audio_slow.wav,ที่กินง่าย ๆ คือว่าออกจะไปทางข้าว ห้องกลัวหวาน,-0.27203526
BCH_009_audio_pitch.wav,ที่กินง่าย ๆ ค่ะ ว่าออกจะเป็นทางค้าห้องกลัว,-0.31376690
BCH_031_audio_phone.wav,ทำอะไรแบบนั้นไม่ได้ และอีกอย่างคือเราทำอาหารไม่อร่อย เราเลยชอบกินนอกบ้านมากกว่าแต่ข้าวแกงแถวบ้านเราถูกนะ,-0.05915913
BCH_031_audio_noise.wav,ทำอะไรแบบนั้นไม่ได้ และอีกอย่างคือเราทำอาหารไม่อร่อย เราเลยชอบกินนอกบ้านมากกว่าแต่ข้าวแกงแถวบ้านเราถูกนะ,-0.05019017
BCH_031_audio_fast.wav,ทำอย่างนั้นไม่ได้อีกอย่าง มันเป็นความอาหารไม่อร่อยเลยชอบกินนอกบ้านมากกว่าแต่เข้าเกณฑ์กับบ้านเราถูกนะ,-0.25661058
BCH_031_audio_slow.wav,ทำอะไรแบบนั้นไม่ได้อะไรอีกอย่าง ดูแล้วทำอาหารไม่ได้อร่อยเลย ชอบกินนอกบ้านมากกว่าแต่เข้าแกงเขาว่าเราถูกนะ,-0.18112665
BCH_031_audio_pitch.wav,ทำอะไรแบบนั้นไม่ได้ได้อีกอย่างเพราะว่าทำอาหารได้อร่อยเลย ชอบกินนอกบ้านมากกว่าแต่เข้าเมืองของบ้านเราถูกนะ,-0.16314935
BCH_013_audio_phone.wav,ส่งผลเสียหลายอย่างนะ เป็นอัลไซเมอร์คนรุ่นใหญ่อย่างเราแล้ว,-0.08216146
BCH_013_audio_noise.wav,ส่งขนเสียหลายอย่างนะเป็นอัลไซเมอร์คนรุ่นใหญ่อย่างเราแล้ว,-0.10422585
BCH_013_audio_fast.wav,ส่งความเสียหลายอย่างนะ เป็นความเสมอ เอ่อ คนผู้ใหญ่อย่างเราแล้ว,-0.38333335
BCH_013_audio_slow.wav,ส่งโทนเสียหลายอย่างนะเป็น Alzheimerคนรุ่นใหญ่อย่างเราแล้ว,-0.10590278
BCH_013_audio_pitch.wav,ส่งคนเสียหลายอย่างนะเป็นอัลเซเมอร์คนขึ้นใหญ่อย่างเราแล้ว,-0.16551598
BCH_014_audio_phone.wav,ซื้อช่วงใกล้ใกล้หน้าหนาวมันก็อาจจะแพงดูไว้ก่อน,-0.14226017
BCH_014_audio_noise.wav,ซื้อช่วงใกล้ๆ ณ หนาวมันก็อาจจะแพงซื้อไว้ก่อน,-0.11142113
BCH_014_audio_fast.wav,ซึ่งช่วงไอ้แม่หน้าหนาวมันก็อาจจะแพงดูด้วยก่อน,-0.29858993
BCH_014_audio_slow.wav,ซื้อช่วงไว้ใกล้หน้าหนาวมันก็อาจจะแพงซื้อไว้ก่อน,-0.14266690
BCH_014_audio_pitch.wav,ซื้อช่วงให้ใกล้หน้าหนาวมันก็อาจจะแพงซื้อได้ก่อน,-0.19587053
BCH_022_audio_phone.wav,บ้านนะคะ ก็จะนั่งรถตู้ค่ะ ไปลง ไปลง เอ่อ สถานี บีทีเอส,-0.12965030
BCH_022_audio_noise.wav,บ้านนะคะ ก็จะนั่งรถตู้ค่ะ ไปลง ไปลง เอ่อ สถานี bts,-0.15910051
BCH_022_audio_fast.wav,บ้านเขาจะนั่งรถตู้ไปลงสถานีพิธี,-0.31159855
BCH_022_audio_slow.wav,บ้านนะคะ ก็จะนั่งรถตู้ค่ะ ไปลงสถานี BTS,-0.18561921
BCH_022_audio_pitch.wav,บ้านนะคะ ก็จะนั่งรถตู้ค่ะ ไปลงสถานี BTS,-0.27965856
BCH_025_audio_phone.wav,แถวไห้ขวางค่ะก็รอคิวตรงข้างนานเลยนะ,-0.20820313
BCH_025_audio_noise.wav,แถวไห้ขวางค่ะก็รอคิวตรงข้างนานเลยนะ,-0.18072916
BCH_025_audio_fast.wav,อยู่แถวแค่ขวางค่ะก็เราชื้นข้างหน้านี้นะ,-0.39713543
BCH_025_audio_slow.wav,อยู่แถวเว้ยขวางค่ะก็รอชิ้นข้างหน้าเลยนะ,-0.23107911
BCH_025_audio_pitch.wav,อยู่แถวเว้ยขวางค่ะก็รอชิ้นข้างหน้านี้นะ,-0.27563476
BCH_040_audio_phone.wav,เล็ก ๆ น้อย ๆ ค่ะ แบบต่อ jigsaw ในโทรศัพท์เป็นแอปเล็ก ๆ อะไรอย่างนี้ค่ะ แล้วก็,-0.14685058
BCH_040_audio_noise.wav,เล็ก ๆ น้อย ๆ น้อยค่ะ แบบต่อ jigsawในโทรศัพท์เป็นแอปเล็ก ๆ อะไรอย่างนี้ค่ะ แล้วก็,-0.14607008
BCH_040_audio_fast.wav,เรียกได้ง่ายๆ คือ อีกทีคอลในโทรศัพท์เป็นแอปที่เกลียดไปเรียกได้ยังไงค่ะ,-0.56396486
BCH_040_audio_slow.wav,เล่น เล่น เล่น เล่น เล่น เล่น เล่น เล่น เล่น เล่น เล่น,-0.35422584
BCH_040_audio_pitch.wav,เล็กเล็กเล็กน้อยค่ะ ก่อนที่ท้องโทรศัพท์เป็นแอปเล็กเล็กอะไรอย่างเงี้ยค่ะ,-0.34542410
BCH_024_audio_phone.wav,เล็กๆ น้อยๆ ค่ะ แบบต่อ jigsaw ในโทรศัพท์เป็นแอปเล็กๆ อะไรอย่างเงี้ยค่ะ แล้วก็,-0.14756944
BCH_024_audio_noise.wav,เล็ก ๆ น้อย ๆ ค่ะ แบบต่อ jigsawในโทรศัพท์เป็นแอปเล็ก ๆ อะไรอย่างนี้ค่ะ,-0.15449892
BCH_024_audio_fast.wav,เรียกได้ง่าย ๆ คือ อีกตัวโทร โทรศัพท์เป็นแอปที่เกลียดไปเรียกได้อย่างนี้ค่ะ,-0.57740385
BCH_024_audio_slow.wav,เล่น เล่น เล่น เล่น เล่น เล่น เล่น เล่น เล่น เล่น เล่น,-0.34481535
BCH_024_audio_pitch.wav,เรียกได้ไม่นานกว่าที่ คอ หรือ โทรศัพท์เป็นแอปที่เล็ก อะไรอย่างนี้ค่ะ,-0.48744419
BCH_023_audio_phone.wav,ไปข้างนอกไปหาอะไรทำมากกว่าค่ะแล้วยังข้างนอกอ่ะค่ะ,-0.11570946
BCH_023_audio_noise.wav,ไปข้างนอกไปหาอะไรทำมากกว่าค่ะแล้วอย่างข้างนอกอะค่ะ,-0.09282769
BCH_023_audio_fast.wav,ไปข้างนอกไปหาอะไรทำมากกว่าค่ะ,-0.21614583
